Keyword,Title,Published Date,Url,Abstract
oncology,Integrated multi-omics analyses identify anti-viral host factors and pathways controlling SARS-CoV-2 infection,2024-01-02,https://www.nature.com/articles/s41467-023-44175-1,"Host anti-viral factors are essential for controlling SARS-CoV-2 infection but remain largely unknown due to the biases of previous large-scale studies toward pro-viral host factors. To fill in this knowledge gap, we perform a genome-wide CRISPR dropout screen and integrate analyses of the multi-omics data of the CRISPR screen, genome-wide association studies, single-cell RNA-Seq, and host-virus proteins or protein/RNA interactome. This study uncovers many host factors that are currently underappreciated, including the components of V-ATPases, ESCRT, and N-glycosylation pathways that modulate viral entry and/or replication. The cohesin complex is also identified as an anti-viral pathway, suggesting an important role of three-dimensional chromatin organization in mediating host-viral interaction. Furthermore, we discover another anti-viral regulator KLF5, a transcriptional factor involved in sphingolipid metabolism, which is up-regulated, and harbors genetic variations linked to COVID-19 patients with severe symptoms. Anti-viral effects of three identified candidates (DAZAP2/VTA1/KLF5) are confirmed individually. Molecular characterization of DAZAP2/VTA1/KLF5-knockout cells highlights the involvement of genes related to the coagulation system in determining the severity of COVID-19. Together, our results provide further resources for understanding the host anti-viral network during SARS-CoV-2 infection and may help develop new countermeasure strategies."
oncology,Integrative genotyping of cancer and immune phenotypes by long-read sequencing,2024-01-02,https://www.nature.com/articles/s41467-023-44137-7,"Single-cell transcriptomics has become the definitive method for classifying cell types and states, and can be augmented with genotype information to improve cell lineage identification. Due to constraints of short-read sequencing, current methods to detect natural genetic barcodes often require cumbersome primer panels and early commitment to targets. Here we devise a flexible long-read sequencing workflow and analysis pipeline, termed nanoranger, that starts from intermediate single-cell cDNA libraries to detect cell lineage-defining features, including single-nucleotide variants, fusion genes, isoforms, sequences of chimeric antigen and TCRs. Through systematic analysis of these classes of natural ‘barcodes’, we define the optimal targets for nanoranger, namely those loci close to the 5’ end of highly expressed genes with transcript lengths shorter than 4 kB. As proof-of-concept, we apply nanoranger to longitudinal tracking of subclones of acute myeloid leukemia (AML) and describe the heterogeneous isoform landscape of thousands of marrow-infiltrating immune cells. We propose that enhanced cellular genotyping using nanoranger can improve the tracking of single-cell tumor and immune cell co-evolution."
oncology,Intraocular schwannoma: case series of 28 patients and literature review,2024-01-02,https://www.nature.com/articles/s41433-023-02890-5,"PurposeIntraocular schwannoma is a rare tumour, which is often misdiagnosed. We presented the demographics and clinical characteristics of patients with intraocular schwannoma.MethodsRetrospective case series were collected between May 2005 and July 2021 in Beijing Tongren Hospital.ResultsA total of 28 patients were diagnosed with intraocular schwannoma on histopathological examination of surgical specimen. The median age was 39 years (range: 12–64). Fourteen patients were female and 14 were male. Among the all subjects, 21/28 patients (75.0%) presented as visual loss, and 3/28 patients (10.7%) had visual field loss. Intraocular schwannoma presented as nonpigmented mass in the ciliary body in 12/28 cases (42.9%), in the choroid in 9/28 cases (32.1%), and in ciliochoroid in 7/28 cases (25.0%). Intraocular schwannoma was often clinically misdiagnosed as uveal melanoma, which occurred in 16/28 patients (57.1%). Tumour excision with pars plana vitrectomy was performed for all included patients. Endoresection with lens removal was performed for tumours in the choroid, while transscleral resection was performed for tumours located in ciliary body or ciliochoroid. Increased light transmission was detected in 12/28 cases (42.9%). In the consecutive follow-up (median: 73 months, range: 7–193 months), no cases of recurrence or metastatic disease were detected.ConclusionsIntraocular schwannoma is a rare benign tumour. It usually presents as nonpigmented mass, which can easily be misdiagnosed as nonpigmented uveal melanoma."
oncology,"MAD2L2, a key regulator in ovarian cancer and promoting tumor progression",2024-01-02,https://www.nature.com/articles/s41598-023-50744-7,"Ovarian cancer (OVCA), a prevalent gynecological malignancy, ranks as the fourth most common cancer among women. Mitotic Arrest Deficient 2 Like 2 (MAD2L2), a chromatin-binding protein and a component of DNA polymerase ζ, has been previously identified as an inhibitor of tumor growth in colorectal cancer. However, the roles of MAD2L2 in OVCA, including its expression, impact, and prognostic significance, remain unclear. We employed bioinformatics tools, Cox Regression analysis, and in vitro cell experiments to investigate its biological functions. Our findings reveal that MAD2L2 typically undergoes genomic alterations, such as amplifications and deep deletions. Moreover, we observed an overexpression of MAD2L2 mRNA in OVCA patients, correlating with reduced survival rates, particularly in those with Grade IV tumors. Furthermore, analysis of mRNA biofunctions indicated that MAD2L2 is predominantly localized in the organellar ribosome, engaging mainly in NADH dehydrogenase activity. This was deduced from the results of gene ontology enrichment analysis, which also identified its role as a structural constituent in mitochondrial translation elongation. These findings were corroborated by KEGG pathway analysis, further revealing MAD2L2’s involvement in tumor metabolism and the cell death process. Notably, MAD2L2 protein expression showed significant associations with various immune cells, including CD4+T cells, CD8+T cells, B cells, natural killer cells, and Myeloid dendritic cells. Additionally, elevated levels of MAD2L2 were found to enhance cell proliferation and migration in OVCA cells. The upregulation of MAD2L2 also appears to inhibit the ferroptosis process, coinciding with increased mTOR signaling activity in these cells. Our study identifies MAD2L2 as a novel regulator in ovarian tumor progression and offers new insights for treating OVCA."
oncology,MAPS: pathologist-level cell type annotation from tissue images through machine learning,2024-01-02,https://www.nature.com/articles/s41467-023-44188-w,"Highly multiplexed protein imaging is emerging as a potent technique for analyzing protein distribution within cells and tissues in their native context. However, existing cell annotation methods utilizing high-plex spatial proteomics data are resource intensive and necessitate iterative expert input, thereby constraining their scalability and practicality for extensive datasets. We introduce MAPS (Machine learning for Analysis of Proteomics in Spatial biology), a machine learning approach facilitating rapid and precise cell type identification with human-level accuracy from spatial proteomics data. Validated on multiple in-house and publicly available MIBI and CODEX datasets, MAPS outperforms current annotation techniques in terms of speed and accuracy, achieving pathologist-level precision even for typically challenging cell types, including tumor cells of immune origin. By democratizing rapidly deployable and scalable machine learning annotation, MAPS holds significant potential to expedite advances in tissue biology and disease comprehension."
oncology,Metallopolymer strategy to explore hypoxic active narrow-bandgap photosensitizers for effective cancer photodynamic therapy,2024-01-02,https://www.nature.com/articles/s41467-023-43890-z,"Practical photodynamic therapy calls for high-performance, less O2-dependent, long-wavelength-light-activated photosensitizers to suit the hypoxic tumor microenvironment. Iridium-based photosensitizers exhibit excellent photocatalytic performance, but the in vivo applications are hindered by conventional O2-dependent Type-II photochemistry and poor absorption. Here we show a general metallopolymerization strategy for engineering iridium complexes exhibiting Type-I photochemistry and enhancing absorption intensity in the blue to near-infrared region. Reactive oxygen species generation of metallopolymer Ir-P1, where the iridium atom is covalently coupled to the polymer backbone, is over 80 times higher than that of its mother polymer without iridium under 680 nm irradiation. This strategy also works effectively when the iridium atom is directly included (Ir-P2) in the polymer backbones, exhibiting wide generality. The metallopolymer nanoparticles exhibiting efficient O2•− generation are conjugated with integrin αvβ3 binding cRGD to achieve targeted photodynamic therapy."
oncology,Multi-omic and functional analysis for classification and treatment of sarcomas with FUS-TFCP2 or EWSR1-TFCP2 fusions,2024-01-02,https://www.nature.com/articles/s41467-023-44360-2,"Linking clinical multi-omics with mechanistic studies may improve the understanding of rare cancers. We leverage two precision oncology programs to investigate rhabdomyosarcoma with FUS/EWSR1-TFCP2 fusions, an orphan malignancy without effective therapies. All tumors exhibit outlier ALK expression, partly accompanied by intragenic deletions and aberrant splicing resulting in ALK variants that are oncogenic and sensitive to ALK inhibitors. Additionally, recurrent CKDN2A/MTAP co-deletions provide a rationale for PRMT5-targeted therapies. Functional studies show that FUS-TFCP2 blocks myogenic differentiation, induces transcription of ALK and truncated TERT, and inhibits DNA repair. Unlike other fusion-driven sarcomas, TFCP2-rearranged tumors exhibit genomic instability and signs of defective homologous recombination. DNA methylation profiling demonstrates a close relationship with undifferentiated sarcomas. In two patients, sarcoma was preceded by benign lesions carrying FUS-TFCP2, indicating stepwise sarcomagenesis. This study illustrates the potential of linking precision oncology with preclinical research to gain insight into the classification, pathogenesis, and therapeutic vulnerabilities of rare cancers."
oncology,Multiple reaction monitoring assays for large-scale quantitation of proteins from 20 mouse organs and tissues,2024-01-02,https://www.nature.com/articles/s42003-023-05687-0,"Mouse is the mammalian model of choice to study human health and disease due to its size, ease of breeding and the natural occurrence of conditions mimicking human pathology. Here we design and validate multiple reaction monitoring mass spectrometry (MRM-MS) assays for quantitation of 2118 unique proteins in 20 murine tissues and organs. We provide open access to technical aspects of these assays to enable their implementation in other laboratories, and demonstrate their suitability for proteomic profiling in mice by measuring normal protein abundances in tissues from three mouse strains: C57BL/6NCrl, NOD/SCID, and BALB/cAnNCrl. Sex- and strain-specific differences in protein abundances are identified and described, and the measured values are freely accessible via our MouseQuaPro database: http://mousequapro.proteincentre.com. Together, this large library of quantitative MRM-MS assays established in mice and the measured baseline protein abundances represent an important resource for research involving mouse models."
oncology,Mutant p53 gains oncogenic functions through a chromosomal instability-induced cytosolic DNA response,2024-01-02,https://www.nature.com/articles/s41467-023-44239-2,"Inactivating TP53 mutations leads to a loss of function of p53, but can also often result in oncogenic gain-of-function (GOF) of mutant p53 (mutp53) proteins which promotes tumor development and progression. The GOF activities of TP53 mutations are well documented, but the mechanisms involved remain poorly understood. Here, we study the mutp53 interactome and find that by targeting minichromosome maintenance complex components (MCMs), GOF mutp53 predisposes cells to replication stress and chromosomal instability (CIN), leading to a tumor cell-autonomous and cyclic GMP–AMP synthase (cGAS)-stimulator of interferon genes (STING)-dependent cytosolic DNA response that activates downstream non-canonical nuclear factor kappa light chain enhancer of activated B cell (NC-NF-κB) signaling. Consequently, GOF mutp53-MCMs-CIN-cytosolic DNA-cGAS-STING-NC-NF-κB signaling promotes tumor cell metastasis and an immunosuppressive tumor microenvironment through antagonizing interferon signaling and regulating genes associated with pro-tumorigenic inflammation. Our findings have important implications for understanding not only the GOF activities of TP53 mutations but also the genome-guardian role of p53 and its inactivation during tumor development and progression."
oncology,Neoadjuvant camrelizumab and apatinib combined with chemotherapy versus chemotherapy alone for locally advanced gastric cancer: a multicenter randomized phase 2 trial,2024-01-02,https://www.nature.com/articles/s41467-023-44309-5,"Prospective evidence regarding the combination of programmed cell death (PD)−1 and angiogenesis inhibitors in treating locally advanced gastric cancer (LAGC) is limited. In this multicenter, randomized, phase 2 trial (NCT04195828), patients with gastric adenocarcinoma (clinical T2-4N + M0) were randomly assigned (1:1) to receive neoadjuvant camrelizumab and apatinib combined with nab-paclitaxel plus S-1 (CA-SAP) or chemotherapy SAP alone (SAP) for 3 cycles. The primary endpoint was the major pathological response (MPR), defined as <10% residual tumor cells in resection specimens. Secondary endpoints included R0 resection rate, radiologic response, safety, overall survival, and progression-free survival. The modified intention-to-treat population was analyzed (CA-SAP [n = 51] versus SAP [n = 53]). The trial has met pre-specified endpoints. CA-SAP was associated with a significantly higher MPR rate (33.3%) than SAP (17.0%, P = 0.044). The CA-SAP group had a significantly higher objective response rate (66.0% versus 43.4%, P = 0.017) and R0 resection rate (94.1% versus 81.1%, P = 0.042) than the SAP group. Nonsurgical grade 3-4 adverse events were observed in 17 patients (33.3%) in the CA-SAP group and 14 (26.4%) in the SAP group. Survival results were not reported due to immature data. Camrelizumab and apatinib combined with chemotherapy as a neoadjuvant regimen was tolerable and associated with favorable responses for LAGC."
oncology,Ofatumumab as part of reduced intensity conditioning in high risk B-cell lymphoma patients: final long-term analysis from a prospective multicenter Phase-II Trial,2024-01-02,https://www.nature.com/articles/s41409-023-02171-5,"Curative potential of allogeneic transplantation (AlloSCT) in high-risk non-Hodgkin lymphoma (NHL) could be enhanced by the integration of Ofatumumab (OFA), a 2nd generation anti-CD20 moAb, due to an antitumor effect and a role over graft-versus-host disease (GVHD). In this phase II trial (NCT01613300), we investigated safety and effectiveness of OFA-based reduced intensity conditioning (RIC). High-risk B-cell NHL patients with chemorrefractory disease or post-autologous SCT relapse were eligible. OFA was added to a standard RIC regimen. Primary endpoint was grade 3-4 aGVHD rate, while secondary endpoints included CR and survival rates. Thirty-three patients were included (median age 51; diffuse large B-cell:68%, HLA-identical donor: 74%). No grade >2 OFA toxicity was observed. Acute GVHD affected 77% of patients (16% grade 3-4). Remarkably, GVHD achieved CR in 75% of patients after first-line treatment. Chronic GVHD, primarily mild or moderate, occurred in 54% of patients. NHL CR rate at day +100 was 81%. Relapses occurred in 7 patients after a median of 3 months. Causes of death were lymphoma progression (5), infections (10), and GVHD (2). At 24 months, progression-free and overall survival rates were 50.1 and 51.6% respectively. OFA-RIC regimen is safe and effective, though acute GVHD remains a significant complication. However, data suggest that OFA could mitigate its severity."
oncology,Overcoming therapeutic resistance in oncolytic herpes virotherapy by targeting IGF2BP3-induced NETosis in malignant glioma,2024-01-02,https://www.nature.com/articles/s41467-023-44576-2,"Oncolytic virotherapy holds promise for cancer treatment, but the factors determining its oncolytic activity remain unclear. Neutrophil extracellular traps (NETs) are associated with cancer progression, yet their formation mechanism and role in oncolytic virotherapy remain elusive. In this study, we demonstrate that, in glioma, upregulation of IGF2BP3 enhances the expression of E3 ubiquitin protein ligase MIB1, promoting FTO degradation via the ubiquitin-proteasome pathway. This results in increased m6A-mediated CSF3 release and NET formation. Oncolytic herpes simplex virus (oHSV) stimulates IGF2BP3-induced NET formation in malignant glioma. In glioma models in female mice, a BET inhibitor enhances the oncolytic activity of oHSV by impeding IGF2BP3-induced NETosis, reinforcing virus replication through BRD4 recruitment with the CDK9/RPB-1 complex to HSV gene promoters. Our findings unveil the regulation of m6A-mediated NET formation, highlight oncolytic virus-induced NETosis as a critical checkpoint hindering oncolytic potential, and propose targeting NETosis as a strategy to overcome resistance in oncolytic virotherapy."
oncology,Perioperative toripalimab and chemotherapy in locally advanced gastric or gastro-esophageal junction cancer: a randomized phase 2 trial,2024-01-02,https://www.nature.com/articles/s41591-023-02721-w,"Perioperative chemotherapy is the standard treatment for locally advanced gastric or gastro-esophageal junction cancer, and the addition of programmed cell death 1 (PD-1) inhibitor is under investigation. In this randomized, open-label, phase 2 study (NEOSUMMIT-01), patients with resectable gastric or gastro-esophageal junction cancer clinically staged as cT3-4aN + M0 were randomized (1:1) to receive either three preoperative and five postoperative 3-week cycles of SOX/XELOX (chemotherapy group, n = 54) or PD-1 inhibitor toripalimab plus SOX/XELOX, followed by toripalimab monotherapy for up to 6 months (toripalimab plus chemotherapy group, n = 54). The primary endpoint was pathological complete response or near-complete response rate (tumor regression grade (TRG) 0/1). The results showed that patients in the toripalimab plus chemotherapy group achieved a higher proportion of TRG 0/1 than those in the chemotherapy group (44.4% (24 of 54, 95% confidence interval (CI): 30.9%–58.6%) versus 20.4% (11 of 54, 95% CI: 10.6%–33.5%)), and the risk difference of TRG 0/1 between toripalimab plus chemotherapy group and chemotherapy group was 22.7% (95% CI: 5.8%–39.6%; P = 0.009), meeting a prespecified endpoint. In addition, a higher pathological complete response rate (ypT0N0) was observed in the toripalimab plus chemotherapy group (22.2% (12 of 54, 95% CI: 12.0%–35.6%) versus 7.4% (4 of 54, 95% CI: 2.1%–17.9%); P = 0.030), and surgical morbidity (11.8% in the toripalimab plus chemotherapy group versus 13.5% in the chemotherapy group) and mortality (1.9% versus 0%), and treatment-related grade 3–4 adverse events (35.2% versus 29.6%) were comparable between the treatment groups. In conclusion, the addition of toripalimab to chemotherapy significantly increased the proportion of patients achieving TRG 0/1 compared to chemotherapy alone and showed a manageable safety profile. ClinicalTrials.gov registration: NCT04250948."
oncology,Presence of onco-fetal neighborhoods in hepatocellular carcinoma is associated with relapse and response to immunotherapy,2024-01-02,https://www.nature.com/articles/s43018-023-00672-2,"Onco-fetal reprogramming of the tumor ecosystem induces fetal developmental signatures in the tumor microenvironment, leading to immunosuppressive features. Here, we employed single-cell RNA sequencing, spatial transcriptomics and bulk RNA sequencing to delineate specific cell subsets involved in hepatocellular carcinoma (HCC) relapse and response to immunotherapy. We identified POSTN+ extracellular matrix cancer-associated fibroblasts (EM CAFs) as a prominent onco-fetal interacting hub, promoting tumor progression. Cell–cell communication and spatial transcriptomics analysis revealed crosstalk and co-localization of onco-fetal cells, including POSTN+ CAFs, FOLR2+ macrophages and PLVAP+ endothelial cells. Further analyses suggest an association between onco-fetal reprogramming and epithelial–mesenchymal transition (EMT), tumor cell proliferation and recruitment of Treg cells, ultimately influencing early relapse and response to immunotherapy. In summary, our study identifies POSTN+ CAFs as part of the HCC onco-fetal niche and highlights its potential influence in EMT, relapse and immunotherapy response, paving the way for the use of onco-fetal signatures for therapeutic stratification."
oncology,Prodigiosin/celecoxib-loaded into zein/sodium caseinate nanoparticles as a potential therapy for triple negative breast cancer,2024-01-02,https://www.nature.com/articles/s41598-023-50531-4,"Nowadays, breast cancer is considered one of the most upsetting malignancies among females. Encapsulation of celecoxib (CXB) and prodigiosin (PDG) into zein/sodium caseinate nanoparticles (NPs) produce homogenous and spherical nanoparticles with good encapsulation efficiencies (EE %) and bioavailability. In vitro cytotoxicity study conducted on human breast cancer MDA-MB-231 cell lines revealed that there was a significant decline in the IC50 for encapsulated drugs when compared to each drug alone or their free combination. In addition, results demonstrated that there is a synergism between CXB and PDG as their combination indices were 0.62251 and 0.15493, respectively. Moreover, results of scratch wound healing assay revealed enhanced antimigratory effect of free drugs and fabricated NPs in comparison to untreated cells. Furthermore, In vitro results manifested that formulated nanoparticles exhibited induction of apoptosis associated with reduced angiogenesis, proliferation, and inflammation. In conclusion, nanoencapsulation of multiple drugs into nanoparticles might be a promising approach to develop new therapies for the managing of triple negative breast cancer."
oncology,Qualification of a multiplexed tissue imaging assay and detection of novel patterns of HER2 heterogeneity in breast cancer,2024-01-02,https://www.nature.com/articles/s41523-023-00605-3,"Emerging data suggests that HER2 intratumoral heterogeneity (ITH) is associated with therapy resistance, highlighting the need for new strategies to assess HER2 ITH. A promising approach is leveraging multiplexed tissue analysis techniques such as cyclic immunofluorescence (CyCIF), which enable visualization and quantification of 10–60 antigens at single-cell resolution from individual tissue sections. In this study, we qualified a breast cancer-specific antibody panel, including HER2, ER, and PR, for multiplexed tissue imaging. We then compared the performance of these antibodies against established clinical standards using pixel-, cell- and tissue-level analyses, utilizing 866 tissue cores (representing 294 patients). To ensure reliability, the CyCIF antibodies were qualified against HER2 immunohistochemistry (IHC) and fluorescence in situ hybridization (FISH) data from the same samples. Our findings demonstrate the successful qualification of a breast cancer antibody panel for CyCIF, showing high concordance with established clinical antibodies. Subsequently, we employed the qualified antibodies, along with antibodies for CD45, CD68, PD-L1, p53, Ki67, pRB, and AR, to characterize 567 HER2+ invasive breast cancer samples from 189 patients. Through single-cell analysis, we identified four distinct cell clusters within HER2+ breast cancer exhibiting heterogeneous HER2 expression. Furthermore, these clusters displayed variations in ER, PR, p53, AR, and PD-L1 expression. To quantify the extent of heterogeneity, we calculated heterogeneity scores based on the diversity among these clusters. Our analysis revealed expression patterns that are relevant to breast cancer biology, with correlations to HER2 ITH and potential relevance to clinical outcomes."
oncology,Quantitative MRI-based radiomics analysis identifies blood flow feature associated to overall survival for rectal cancer patients,2024-01-02,https://www.nature.com/articles/s41598-023-50966-9,"Radiomics objectively quantifies image information through numerical metrics known as features. In this study, we investigated the stability of magnetic resonance imaging (MRI)-based radiomics features in rectal cancer using both anatomical MRI and quantitative MRI (qMRI), when different methods to define the tumor volume were used. Second, we evaluated the prognostic value of stable features associated to 5-year progression-free survival (PFS) and overall survival (OS). On a 1.5 T MRI scanner, 81 patients underwent diagnostic MRI, an extended diffusion-weighted sequence with calculation of the apparent diffusion coefficient (ADC) and a multiecho dynamic contrast sequence generating both dynamic contrast-enhanced and dynamic susceptibility contrast (DSC) MR, allowing quantification of Ktrans, blood flow (BF) and area under the DSC curve (AUC). Radiomic features were extracted from T2w images and from ADC, Ktrans, BF and AUC maps. Tumor volumes were defined with three methods; machine learning, deep learning and manual delineations. The interclass correlation coefficient (ICC) assessed the stability of features. Internal validation was performed on 1000 bootstrap resamples in terms of discrimination, calibration and decisional benefit. For each combination of image and volume definition, 94 features were extracted. Features from qMRI contained higher prognostic potential than features from anatomical MRI. When stable features (> 90% ICC) were compared with clinical parameters, qMRI features demonstrated the best prognostic potential. A feature extracted from the DSC MRI parameter BF was associated with both PFS (p = 0.004) and OS (p = 0.004). In summary, stable qMRI-based radiomics features was identified, in particular, a feature based on BF from DSC MRI was associated with both PFS and OS."
oncology,Risk factors associated with age at onset of Parkinson’s disease in the UK Biobank,2024-01-02,https://www.nature.com/articles/s41531-023-00623-9,"Substantial evidence shown that the age at onset (AAO) of Parkinson’s disease (PD) is a major determinant of clinical heterogeneity. However, the mechanisms underlying heterogeneity in the AAO remain unclear. To investigate the risk factors with the AAO of PD, a total of 3156 patients with PD from the UK Biobank were included in this study. We evaluated the effects of polygenic risk scores (PRS), nongenetic risk factors, and their interaction on the AAO using Mann–Whitney U tests and regression analyses. We further identified the genes interacting with nongenetic risk factors for the AAO using genome-wide environment interaction studies. We newly found physical activity (P < 0.0001) was positively associated with AAO and excessive daytime sleepiness (P < 0.0001) was negatively associated with AAO, and reproduced the positive associations of smoking and non-steroidal anti-inflammatory drug intake and the negative association of family history with AAO. In the dose-dependent analyses, smoking duration (P = 1.95 × 10−6), coffee consumption (P = 0.0150), and tea consumption (P = 0.0008) were positively associated with AAO. Individuals with higher PRS had younger AAO (P = 3.91 × 10−5). In addition, we observed a significant interaction between the PRS and smoking for AAO (P = 0.0316). Specifically, several genes, including ANGPT1 (P = 7.17 × 10−7) and PLEKHA6 (P = 4.87 × 10−6), may influence the positive relationship between smoking and AAO. Our data suggests that genetic and nongenetic risk factors are associated with the AAO of PD and that there is an interaction between the two."
oncology,Sequential immunotherapy and targeted therapy for metastatic BRAF V600 mutated melanoma: 4-year survival and biomarkers evaluation from the phase II SECOMBIT trial,2024-01-02,https://www.nature.com/articles/s41467-023-44475-6,"No prospective data were available prior to 2021 to inform selection between combination BRAF and MEK inhibition versus dual blockade of programmed cell death protein-1 (PD-1) and cytotoxic T lymphocyte antigen-4 (CTLA-4) as first-line treatment options for BRAFV600-mutant melanoma. SECOMBIT (NCT02631447) was a randomized, three-arm, noncomparative phase II trial in which patients were randomized to one of two sequences with immunotherapy or targeted therapy first, with a third arm in which an 8-week induction course of targeted therapy followed by a planned switch to immunotherapy was the first treatment. BRAF/MEK inhibitors were encorafenib plus binimetinib and checkpoint inhibitors ipilimumab plus nivolumab. Primary outcome of overall survival was previously reported, demonstrating improved survival with immunotherapy administered until progression and followed by BRAF/MEK inhibition. Here we report 4-year survival outcomes, confirming long-term benefit with first-line immunotherapy. We also describe preliminary results of predefined biomarkers analyses that identify a trend toward improved 4-year overall survival and total progression-free survival in patients with loss-of-function mutations affecting JAK or low baseline levels of serum interferon gamma (IFNy). These long-term survival outcomes confirm immunotherapy as the preferred first-line treatment approach for most patients with BRAFV600-mutant metastatic melanoma, and the biomarker analyses are hypothesis-generating for future investigations of predictors of durable benefit with dual checkpoint blockade and targeted therapy."
oncology,T-cell stimulating vaccines empower CD3 bispecific antibody therapy in solid tumors,2024-01-02,https://www.nature.com/articles/s41467-023-44308-6,"CD3 bispecific antibody (CD3 bsAb) therapy is clinically approved for refractory hematological malignancies, but responses in solid tumors have been limited so far. One of the main hurdles in solid tumors is the lack of sufficient T-cell infiltrate. Here, we show that pre-treatment vaccination, even when composed of tumor-unrelated antigens, induces CXCR3-mediated T-cell influx in immunologically ‘cold’ tumor models in male mice. In the absence of CD3 bsAb, the infiltrate is confined to the tumor invasive margin, whereas subsequent CD3 bsAb administration induces infiltration of activated effector CD8 T cells into the tumor cell nests. This combination therapy installs a broadly inflamed Th1-type tumor microenvironment, resulting in effective tumor eradication. Multiple vaccination formulations, including synthetic long peptides and viruses, empower CD3 bsAb therapy. Our results imply that eliciting tumor infiltration with vaccine-induced tumor-(un)related T cells can greatly improve the efficacy of CD3 bsAbs in solid tumors."
oncology,TMIGD2 is an orchestrator and therapeutic target on human acute myeloid leukemia stem cells,2024-01-02,https://www.nature.com/articles/s41467-023-43843-6,"Acute myeloid leukemia (AML) is initiated and sustained by a hierarchy of leukemia stem cells (LSCs), and elimination of this cell population is required for curative therapies. Here we show that transmembrane and immunoglobulin domain containing 2 (TMIGD2), a recently discovered co-stimulatory immune receptor, is aberrantly expressed by human AML cells, and can be used to identify and enrich functional LSCs. We demonstrate that TMIGD2 is required for the development and maintenance of AML and self-renewal of LSCs but is not essential for normal hematopoiesis. Mechanistically, TMIGD2 promotes proliferation, blocks myeloid differentiation and increases cell-cycle of AML cells via an ERK1/2-p90RSK-CREB signaling axis. Targeting TMIGD2 signaling with anti-TMIGD2 monoclonal antibodies attenuates LSC self-renewal and reduces leukemia burden in AML patient-derived xenograft models but has negligible effect on normal hematopoietic stem/progenitor cells. Thus, our studies reveal the function of TMIGD2 in LSCs and provide a promising therapeutic strategy for AML."
oncology,Targeting HDACs for diffuse large B-cell lymphoma therapy,2024-01-02,https://www.nature.com/articles/s41598-023-50956-x,"Histone deacetylases (HDACs) are involved in tumorigenesis and progression, however, their role in diffuse large B-cell lymphoma (DLBCL) is not well understood. In this study, we examined the expression levels, mutations, and clinical significance of HDACs in DLBCL. Additionally, we investigated the therapeutic potential of Chidamide, a novel HDAC inhibitor, to provide scientific evidence for targeting HDACs in DLBCL patients. We extracted transcriptome data of DLBCLs––including 47 lymph node samples and 337 whole-blood-cell controls––from The Cancer Genome Atlas. Bioinformatic analyses of HDAC expression, mutation, and correlation with the clinical significance of DLBCL patients were performed with the Gene Expression Profiling Interactive Analysis, GENEMANIA, and web-based software including cBioPortal and WebGestalt. To examine the therapeutic effect of Chidamide, DLBCL cell lines (WSU-DLCL-2 and DB cells) were employed. Cell proliferation and apoptosis were analyzed with Cell Counting Kit-8 and flow cytometry assays. The impact of Chidamide treatment was also analyzed by RNA sequencing of treated DB cells. Western blot was used to explore the molecular mechanism of the cytotoxicity of Chidamide on DLBCL cell lines. The expression of some HDACs (HDAC1, 2, 3, 4, 6, 7, 8, and 9) were significantly higher in the lymph node samples of DLBCL than that in whole-blood-cell controls. Moreover, we found that the mutation rate of HDACs was also higher in DLBCL tissues, although the overall survival of DLBCL patients was not associated with HDAC expression. Chidamide was found to have a cytotoxic effect on DLBCL cells in a dose-dependent manner, while transcriptome analysis and western blot revealed that using it for treatment impacted several biological processes, including PI3K/AKT signaling, mTOR signaling, the cell cycle, and apoptosis pathways. Alterations of HDAC genes, including enhanced expression and mutations, are positively related to DLBCL. Targeting HDACs with specific inhibitors such as Chidamide may represent a potential therapeutic approach for DLBCL patients."
oncology,The Hippo-YAP signaling pathway drives CD24-mediated immune evasion in esophageal squamous cell carcinoma via macrophage phagocytosis,2024-01-02,https://www.nature.com/articles/s41388-023-02923-z,"Esophageal squamous cell carcinoma (ESCC) is one of the most lethal malignancies in the world with poor prognosis. Despite the promising applications of immunotherapy, the objective response rate is still unsatisfactory. We have previously shown that Hippo/YAP signaling acts as a powerful tumor promoter in ESCC. However, whether Hippo/YAP signaling is involved in tumor immune escape in ESCC remains largely unknown. Here, we show that YAP directly activates transcription of the “don’t eat me” signal CD24, and plays a crucial role in driving tumor cells to avoid phagocytosis by macrophages. Mechanistically, YAP regulates CD24 expression by interacting with TEAD and binding the CD24 promoter to initiate transcription, which facilitates tumor cell escape from macrophage-mediated immune attack. Our animal model data and clinical data show that YAP combined with CD24 in tumor microenvironment redefines the impact of TAMs on the prognosis of ESCC patients which will provide a valuable basis for precision medicine. Moreover, treatment with YAP inhibitor altered the distribution of macrophages and suppressed tumorigenesis and progression of ESCC in vivo. Together, our study provides a novel link between Hippo/YAP signaling and macrophage-mediated immune escape, which suggests that the Hippo-YAP-CD24 axis may act as a promising target to improve the prognosis of ESCC patients.A proposed model for the regulatory mechanism of Hippo-YAP-CD24-signaling axis in the tumor-associated macrophages mediated immune escape."
